itemset_id,candidate_items
22163,"[34338 31432  7377 12942 25194 13979 19204   706 28955 27999 27447   231
 33644 42035 36689 13708  9628 21265 38871 27897 40090 16326 24947  8487
   784 25264 19090 38976  7876 34643  8197 13707 41045 11280 16926 38600
 22347 27596 10810 14190 11750  6056 37284 40969 12820 33008 25860 37752
 10434  7945 16606 27761 36370 23867 29197 22409 40884 24295  5106 33299
 26625 23507 30788 15430 15765 41299 13629 13144 31941  7977 21011 29169
 36867 30028  7587  8155  4191 33642 42089 18589 21506  8007 21030 28156
 14084 30116 17715  3620   494 29189 21059  4862 21114 33730 35099 28620
 13297 14230 26324 35430]"
9465,"[25194 31432 34338 19204 13979 16926 36413 27447 34643  9574 10434  4191
 12820  7377 16941 36689 40090 35430 16118 16606   784 38939 20422 27596
  1363  8525 32842 37284 28867 25186 18481 42035  4886 40395  6655  6651
 28955 41739 22347 30085 14536 23968 29189  8487 12648 17187  8595  1554
  8943 19547 19802 25860  8007  6711  4626   291 22118 22392 23507 26324
 40522 36958 18589 21265 21000  4986 28586 36867 30003 37209 15774 37713
 14190 21114 39475 14985 37718  4851 40969 19353 39799  7945 12819 39609
 13707 38871 10734  8532 10051 14492  4725 33815 12942 14587 34759 38471
 24057 27897 40884 42089]"
11391,"[31432 34338 25194 19204 13979 27447  7377 16926 34643  4191 36413 12942
 28955 10434 36689 40090  9574 12820 16606 42035 16941   706  8487 37284
 27596   784  1363 35430 16118 38871 38939   231 14190 27897 13707 20422
 13708 22347 21265 32842 19090  6655 40969  8525 38976 33644 28867 17187
 29189  8007  8943 40395 18481 14536  1554  7876 25186 42089 26324 16326
 25860 25264 14492 30085 23507 31941 23968 21506  8155 41739  7945 24947
  4986  4886 18589 12819 19547 39475  4851   291  6651 14985 30788 40884
 37718 29169 12648 21114 11280  7530 19802 37752  6711 27999 36867  8532
 37209 22392 13597 14084]"
18445,"[34338 31432 25194 13979  7377 19204 12942 27447 28955 34643   706 38871
 16926  8487  4191 36689 27999 10434 40090 19090   231 27596 14190 27897
 13707 16941 16606 13708  9628 38976 42035 33644 12820   784 25264 16326
 21265  7876 24947 11280 21506  8007 37284  8155 41045 40969 22347  6655
 38939  1363 35430 31941 42089 36413 30788 29189 38600 20422 23867 14084
  9574 14230 21011  7587 23507 17187 13144  8943 29169 37752  7530 22409
 11750 16118 10810 25860 33008  1554 27761  7945 14492  8532  8197 26625
 14536 26324 40395 36370 40884 23832 28867 37718 17715  6711 41299 41526
  5106 16039 39475  4986]"
13713,"[34338 31432 25194 19204 13979  7377 12942 27447 16926 34643  8487  4191
 28955 14190   706 19090 10434 27999 36689 38871 27596 40090 16941   231
 12820 27897  9628 13707 16606 38939 33644 42035   784 13708  8007 38976
 25264 21506  6655  7876  1363  8155 16326 11280 24947 35430 20422 36413
 37284 30788 29189 41045 21265 40969  9574  8943 22347 31941  7587 21011
  8532 14084  1554  6711 22409 42089 23867 16118  8525 25860 38600 14230
 23507 29169 13144 28867 14536 37752 17187 16039 11750 40395 23832 10810
 39475  4986 35072 26324  7530 41526 14492 14713  4851  7945 37718 10121
 23260 27761   291 26625]"
20098,"[34338 31432 25194  7377 12942 13979 19204   706 27999 27447 28955   231
 16926  8487 36689  9628 33644 38871 19090 34643 25264 42035 27897 14190
 13708 40090 16326 24947 21265   784 27596 38976  7876 13707 10434 11280
  4191 41045 12820 38600 22347 10810  8197 16606 21506 11750 30788  8007
 16941  8155 22409 23867 25860 23507 21011 36370 37752 40969 31941  7587
 33008 14084 29197 27761  5106 13144 29189 29169 37284  7945  6655 26625
 35430 15430 40884  6056 41299  7977 33299 42089 14230 13629 16039 24295
 17715 15765 28620 20422  4862 30028 38939  8943 15974 33642 28156 13297
 36867 26324 28586 14713]"
26420,"[31432 34338 25194 19204 13979 27447 16926  7377 34643 36413 42035 12942
 28955  4191 12820 36689   784 27596  9574 37284 10434 40090 14190  8487
   706 16941   231 16606 32842 33644 19090 28867 21265 35430 20422  7876
 16118 38939 22347  1363  8525 29189 38871 13708 13707 27897   291 41739
 25860  6655 18481 27999  8007 14536 25186  8943  9628  6651 26324 36867
 16326 39475 23968 28586 40969 36958 40395 24947 23507  4886  7945 25264
 11280 40884 12819 30085  6711 18589 17187 19547  1554 38976 30788  4851
  8197 12648 14492  8595 21506 37718  8155  8532 35603 42089  4986 29169
 14985 33815 40522 31941]"
20892,"[34338 19204 31432 13979 25194  7377 16926 27447 14190 12942 19090  8487
 27999 34643 28955 27596  4191 38871  9628   706 33644   231 10434 38939
 36689  7876 13707 25264 27897 11280 12820  8007 42035   784 21506 16941
 30788 16326  8155 13708  6655 24947 22409 40090 21011 38976 29189  8532
  6711 20422 14084  7587 41045 16606   291 10121 10810  8525 16039  1363
  8943 38600 39475 11750 14230 35072 13144 25860 36370 23867 14713 23260
 31941 29169 35430 23507 28867 37284 28586 21265 38118 14536 22347 40969
 37752  1554 23832 33837  7977 33815  3579 41526  6056 15974 42089 29197
 36958 39835  7945 35358]"
13973,"[31432 34338 25194 19204 13979 27447 12942  7377 28955  4191 34643 16926
  8487   706 42035 36413 37284 36689 19090 40090 14190 10434 27596 16606
 16941 27999 13708 38871   231 13707 27897   784  1363 12820 33644  9574
  7876 40969 38939 38976 21265 11280 22347 41045 35430 16326 16118 14230
 29189  8155  6655 42089 14536  8943  8007 17187 20422  9628 32842 21506
  7530 25264 14492   291 28867 30788  8525 35603 31941 26324  1554 39475
 25186 18481  7945 40884 29169 12819 24947 26625 13144  4851 23832 14985
 37752 14084 23867 41526 35072 40395  8532  4986 22409 38600 30085  5553
  8197 13597 33008 25860]"
19184,"[31432 34338 25194 19204 27447 13979 37284 28955 12942  4191 36413 42035
   706 16606 14985  7377 13708  1363 40969  7530 40090 14230  9574 41045
 42089 14492 35603 25186 27897 17187 13707 16941 24115 36689 21265 18481
 30116 16118 12819 26324 32842 32102   291  7876 39609 40884  2592 34759
 30085   231 14536 26625 38976 18589 19353  4886 37770  2568 13597 22347
  5553 39475 41526   494 19090  8487 16746  1738  7945 33644 23676   784
  8197 28069 33008 11280  1554 23968 21418 31941 41739 41034  8943 23832
  6056 37946     0 33313 31605 12648 28620  4851  4725 14824 21059 41299
 33642 22118 13977 34643]"
11821,"[31432 34338 25194 19204 13979 27447 12942  7377 28955 42035   706 36689
 34643 40090 16926 36413   231 21265   784 33644 37284 13708  4191 12820
 16606 27897 22347 10434 27999 27596  9574  7876 38871  8487 13707 32842
 16326 38976 24947 16941 35430  8197  9628 40969 16118 25264 19090 18589
 25860 28867  7945 40884 26324 41739  1363 36867 41045 29189 11280 20422
 38600 24295 23507 12819 23968 14190 26625 21114 42089 27761  5106 14492
 17187  8943 31941 14985 37752 33642  8007 33008 30085 23867 14536 28586
 40395 36958 32102  8525 29169 33730 37718 19547 39475 11750  2568  7977
 18481  6056 10810  7530]"
15622,"[31432 25194 19204 34338 27447 36413 13979 37284  4191  9574 28955 42035
 25186 16606  1363 16118 18481 14985  4886 32842   291 16941 34643 34759
  6651 40090 30085  8525 41739 14536 17187 28867 40969 12648 14492 35603
 24115 39609 23968 26324 22118 12820 10434 12819 35430   784 19353 32102
 19547 18589 12942  4725 22392 42089 36689  4626  2592  1554 21000  7530
  8943 20422 39475 27596 40395 22347 37946 37209 37713 38939 29189 30003
 16926 19802 40884 23676  8068 14230 38471 13977  4986 37770 13708 13597
 10051 33313  4851 41585 10734 21265 40662  7945  2568  8595     0 41526
 33382 13707  6655 23832]"
1892,"[34338 31432 25194 13979 19204 27447  7377 12942 28955   706 27999 16926
 42035 36689   231 33644 34643  8487 19090   784 21265 38871  9628 13708
 14190 40090 27596  4191 27897  7876 16326 12820 13707 10434 25264 24947
 37284 38976 16606 11280 22347 16941 41045 38600  8197 40969 36413 25860
  8007 30788 29189 35430  7945 10810 23507 32842 40884 11750 20422 37752
 23867  8155 22409 21506 31941  1363 26625 36867 28867 29169 38939  6655
 27761 33008  8943 24295  6056  9574 13144 42089 26324 14084 16118  5106
 39475  7977 36370 14230 21011 28586 12819  7587 18589 29197 14492 36958
 33299 14713 15430 14536]"
3457,"[34338 25194 31432 19204 16926 13979  7377 34643 27447  8487 10434 36689
 12942 12820  9628 14190 27596 38871 27999   706   784   231  4191 19090
 40090 33644 38939 25264 24947  8007 16941 28955 35430 27897 20422  6655
 16326 25860 23507 42035  6711 13707 21506 21265  7876 38976 22347 29189
 16606 28586 13708  8155  9574  7587 28867 16039  8525 11280  8943  8532
 30788 38600 40395 36413 14084 21011 36958 23260 11750 33815 31941 33837
 16118 32842 23867 36867  1363  7977  5106 37718  7945 22409 29169 27761
 37752 17807  1554  4986 29197 10810 13144 14713 15974 14536 40522 13297
 19802  6327 40969  8197]"
23355,"[31432 34338 25194 19204 13979 12942 27447 28955  7377  4191   706 37284
 34643 42035 40090 16606  8487 36413 36689 19090 13708 16941 27897 10434
 13707  1363   231 27999 38871 40969 27596 38976 14190 41045 16926 42089
 14230  7530  9574   784 21265 33644  7876 14492 17187 12820 11280 22347
 14985 16118 16326 35603  8155 31941 26324 38939 35430  1554 21506 14536
  8943 30788  6655 32842 40884 25264 12819 26625 18481 13144 23832 29189
 37752 13597  7945 29169 35358 33008 23867  8007 39475 41526   291  5553
 30116 20422 14084 25186  8197  4986 28620  2568  4851 38600 30085 28867
 33642 40395 41299  1738]"
21442,"[31432 34338 25194 19204 13979 27447  7377 12942  4191 28955 34643 36413
 16926 37284 42035   706  8487 10434 40090 16606 36689 16941  9574 27596
  1363 12820 19090 14190   784 27897 13708 13707   231 38871 38939 16118
 40969 35430 32842 17187 25186 22347 14536  7876   291 42089 21265 20422
 38976  6655 14492 18481 28867 14985 33644  8943  8525  1554 29189 26324
  7530 14230  8007 35603 27999 39475  8155 31941 40395 41045 30085 11280
 30788 21506 12819 16326 40884  7945  4986  4886 23968 23832  4851 29169
 41526 13597 19802 39609 25264 26625  6651 41739 18589 37718 13144 19353
 35072 12648  8532 19547]"
11930,"[31432 34338 25194 19204 13979 12942 27447 28955  7377  4191   706  8487
 34643 19090 37284 42035 27999 14190 36689 40090 16606 13708 38871 13707
 27897   231 16926 16941 27596 10434 36413 41045 38976 40969  1363 33644
  7876 14230 11280 42089   784  7530 16326  8155 21265 25264 21506 22347
 30788 14492 31941 12820 17187 35603  9574  9628 38939  6655  8007 13144
 14985  1554  8943 23867 14536 16118 26324 29189 22409 29169 37752 14084
 26625 41526 30116 39475 33008 35430 12819 10810   291 40884 23832  7945
 24947 38600 36370 20422  8197  5553 28620 21011 32842 41299  4851  6056
 13597 35072 35358 11750]"
20035,"[31432 34338 25194 19204 12942 13979  7377 27447   706 28955 42035 36689
   231 27999 40090 33644 21265 16326 13708 27897 34643 38871   784  8487
  9628 38976 37284 16926  4191 24947  7876 16606 22347 13707 25264 27596
 10434  8197 41045 19090 12820 40969 38600 16941 11280 36413  7945 40884
 33008 35430 25860 18589 10810 26625 42089 27761 11750 31941 37752 23507
 23867 24295 32842  5106 26324 14190 21114 36867 33642 29189  9574 41299
 14492 29169  7530 14230  6056 13144 30788  1363 33299  8155  8007 29197
 12819 22409 16118 33730 36370 30028 15430  2568 28867 17187  8943 21506
 30116  7977 28620 37718]"
25589,"[34338 31432 25194 19204 13979  7377 16926 34643  8487 12942 27447 14190
 19090 27999  4191 10434 27596 38871 28955   706  9628 36689   231 38939
 12820 16941 33644 25264 27897 40090  8007 13707   784 21506  6655  7876
  8155 24947 38976 16326 11280 30788 16606 20422 42035 13708  6711 21011
 29189  7587 35430  8532 14084 22409 23507  8943  1363 16039 25860 22347
 38600 31941 23867  8525 41045  1554 11750 23260 10810 21265 29169 13144
 28867 28586 40969 10121 37752 35072 39475 23832 14713 36370 14536 38118
 33837 40395 14230 15974  9574 16118  4986 37718 29197 42089  5106  3579
 33815 41526  7977  4851]"
13677,"[31432 25194 34338 19204 13979 27447 36413  7377 12942 34643 36689 40090
 42035 28955  9574  4191 37284 16926   706 16606   784 21265 10434 12820
 35430 22347 32842 16941 16118 13708 23968  1363 18589   231 40969 27897
 41739 27596 28867 17187 20422 30085 38976 26324 18481 40395 14985 33644
 21114  7945 19547 13707 40884 25860  4886 42089 12648 38871 14492 29189
  8943 36867 23507  8197 12819 14536 16326 33642 24947  8487 25186  8525
  2568 32102 22118 31941  7876  6655 15774 22392 26625 27761 37718 37209
  6651 33730 24295 13597  1554  4851  4986 19353 37752 38471     0  7530
  8595  5106 36958 21000]"
8918,"[25194 34338 19204 16926 31432 13979 27447 34643 36413 12820 10434  9574
  4191 38939  7377 27596 16941 20422  8525   784 35430 36689 14190 16118
  8487 28867  6655 32842  6711  1363 40090 25186  8007  6651 40395 16606
 29189 18481   291 25860  8943 28586  4886 36958 14536 19802  8595 42035
 40522 41739  1554 23507 22347  4626  8532 23968 30085 33815 19090 38871
 37284 19547 12648 33837 17187 36867  4986 39475 23260 22392 21000 21506
 30003 26324 22118 37713 10051 13707 37718 14587  4851  7876 28955  1392
  9628 15774   231 39799 21265 37209 24947  8155 33644 41844  7945  4725
 35072 16039 25264 25076]"
10962,"[31432 34338 25194 13979 27447 19204 12942 28955  7377 42035 36413 37284
  4191   706 16926 36689 34643 19090 13708  8487 27596 40090 16606 33644
   231 27999   784 14190  7876 21265 13707 27897 16941  1363  9574 10434
   291 40969 12820 32842 22347 38871 16118 16326 11280 41045 14536 35603
 25186 28867 14230 39475 26324 40884 14492 29189 38976 12819  7945 14985
 42089  7530 41739  8525 17187  8943  8197 18481 35430 20422 30788 26625
 38939 30116  9628 25264 32102 36867 18589 31941 30085 24947 24295 23968
  6655 35072 41526  6651  1554  6056  8007 29169  4851 37752  4886  8155
 13144 38600 25860 19353]"
17732,"[34338 31432 25194 13979 19204 27447 16926 34643  7377  4191 16941  8487
 12942 10434 28955 27596 14190 36413 12820 36689 40090 38939   706 19090
 16606  9574 38871  1363  6655   784 35430  8007 37284 20422 42035 13707
 27897   231  8525 16118  8943 27999 21506  1554 29189  8155 28867 38976
  7876 33644 14536  9628  6711 25264 13708 22347 40395  8532 17187 25186
 32842   291 30788 40969 16326 18481 11280 31941 42089 23507 19802 21265
 26324  4986 25860 39475 24947 14084 14492 29169 23832  4851  7587 35072
 14230 36958 30085 37718 28586 16039 37752 41526 21011 23260 13144 23867
  6651 13597 35603 40522]"
24013,"[31432 25194 34338 19204 36413 27447 13979  4191 37284 28955  9574 16606
  1363 25186 14985 18481 42035 16118  4886 16941 40090 34643   291 17187
 12942 32842 30085 14492 40969 24115 14536 39609 42089 35603  6651  7530
 34759  8525  1554 12648 19353 10434 41739 22118 23968 26324 12819  2592
 14230 22392 32102 21000 28867 37946 35430 19547 18589 36689 40395 13597
  4626 39475  8943  4725 37209 12820 13708 37713 22347  8068 13707  4986
 19802 23676 37770 30003 41585 33313   784 41526 38939 20422 17262 13977
  2568  4851 27596   706 10734 40884 29189 23832 10051 33382  6655 40662
  7945  7377     0 30116]"
19432,"[34338 31432 25194 19204 13979 27447  7377 16926 12942 28955 34643  4191
 42035 14190  8487 36413 19090 36689   706 27596 10434 12820 37284   784
 16941 40090 27999 33644   231 16606 38871 13707 38939 27897  1363  9574
  7876 13708   291  9628 21265 20422 35430 22347  8525 32842 29189 16118
 11280  6655  8007 28867 40969 16326 25264 38976 30788  8943 25186 39475
 14536 21506  8155 24947 41045 25860 26324  1554 42089 12819 17187  7945
 40884 14492 18481 35603 31941 14230 36958 41739  6711 35072 36867 29169
  8532 23507 14084 40395  4851  6651 14985 22409 37752 41526 28586 13144
  7530  4986 23968 38600]"
4612,"[31432 34338 25194 19204 13979 27447 12942 28955  7377 36413 37284  4191
   706 42035 40090 36689 16606 13708 34643  9574 21265   231 40969 27897
   784  1363 16941 22347 13707 38976 14985 10434 42089 16118 33644 32842
 41045 14492 12820 17187  7530 18589  8487 27596 35430 26324 38871  7876
 16326 40884  8197 14230  7945 12819 26625 30085 18481 41739 35603 23968
 16926 31941 14536 32102 28867 33008 21114 33642  8943  2568 13597 29189
 37752 11280 25186 27999 27761 19090 40395 12648 19547 19353 24295 29169
  4886 24947 24115  1554 30116 39475 39609 37770 33730 34759  2592 20422
  4851 37718 23867 25264]"
1811,"[31432 34338 25194 19204 13979  7377 27447 16926 12942 34643 28955  4191
 36689   706  8487 10434 40090 27596 42035 12820   784 38871 14190   231
 36413 19090 16941 27999 16606 33644 27897 13707 13708  9628  9574 21265
 37284 38939 35430 38976  7876 22347 25264 16326  1363 20422 24947  8007
  6655 29189 16118 40969 21506 32842 11280  8155 28867  8943 25860 23507
  8525 30788 31941 42089 41045 40395 17187 26324  7945 14536 38600  6711
 14084  1554 29169 39475 37752  7587 23867 40884  8532 14492 13144  4851
  4986 21011 14230 27761 37718  8197 36867 28586 22409 18481 11750 23832
  5106 26625 12819 23968]"
24935,"[34338 25194 31432 19204 16926 13979 34643 27447  4191 14190 38939 10434
  8487 36413 27596  7377 16941 12820 19090  9574  8525  6655 20422  1363
 28955  8007 25186   291  6711 35430 16606 36689  1554   784 16118  8532
 21506 28867 29189 14536  8943 38871 18481 19802 40090  6651 13707  8155
 40395 39475 37284 40522 32842  4986 30788 17187 23260  4886  7876 35072
 28586 36958  4626 12942  8595 23832 42035 33837 33815  9628 23507  4851
 25860 14084 21000 16039 30003  7587 22392 30085 27897 25264 10051 11280
 22347 41526 26324 10121 31941 35603 29169 27999 19547 37718 37713 12648
 21011   231 14713 39609]"
4909,"[31432 34338 25194 13979 19204  7377 27447 12942   706 28955 36689 34643
 40090 16926 42035   231 21265   784 36413 10434 13708  4191 12820 33644
 38871 16606 27897  8487 22347 38976 37284  9574 27999 24947 27596 16941
 16326 35430 13707 25264  9628 40969  7876 25860  8197 32842 16118 18589
 23507  7945 38600  1363 20422 29189 41045 21114 42089 40884 31941 26324
 28867 27761 19090 40395 33642  8007  5106 33008 23968 36867 11280 37752
 26625 23867  8943 17187  6655 41739 24295 37718 11750 12819 29169 14492
 33730  2568  8155 30085 19547 21506 30028 22251 28586 14084  4851 13144
 14190 13297 36958 10810]"
